Date,rcp2.3
10/1/2065,12.794
11/1/2065,9.265
12/1/2065,-0.415
1/1/2066,2.7315
2/1/2066,4.402
3/1/2066,9.0925
4/1/2066,10.7515
5/1/2066,14.9205
6/1/2066,21.887
7/1/2066,27.229
8/1/2066,27.0695
9/1/2066,19.722
10/1/2066,13.8385
11/1/2066,7.38
12/1/2066,-0.4835
1/1/2067,-3.107
2/1/2067,-0.621
3/1/2067,9.2285
4/1/2067,12.3935
5/1/2067,17.2995
6/1/2067,24.3045
7/1/2067,27.5205
8/1/2067,26.623
9/1/2067,21.845
10/1/2067,14.3345
11/1/2067,7.7325
12/1/2067,-1.7895
1/1/2068,-0.5405
2/1/2068,3.9015
3/1/2068,4.209
4/1/2068,9.2215
5/1/2068,17.1705
6/1/2068,23.3285
7/1/2068,27.436
8/1/2068,26.2285
9/1/2068,22.319
10/1/2068,12.821
11/1/2068,4.847
12/1/2068,-0.8925
1/1/2069,-0.476
2/1/2069,2.8835
3/1/2069,6.9215
4/1/2069,13.7705
5/1/2069,14.7425
6/1/2069,21.3795
7/1/2069,28.5955
8/1/2069,27.1795
9/1/2069,19.795
10/1/2069,15.4945
11/1/2069,10.9475
12/1/2069,-2.6015
1/1/2070,-2.07
2/1/2070,8.113
3/1/2070,12.861
4/1/2070,12.869
5/1/2070,14.743
6/1/2070,22.7205
7/1/2070,27.8105
8/1/2070,27.021
9/1/2070,20.506
10/1/2070,14.4745
11/1/2070,5.774
12/1/2070,2.642
1/1/2071,-1.669
2/1/2071,1.6825
3/1/2071,4.6555
4/1/2071,7.6485
5/1/2071,17.8135
6/1/2071,19.9075
7/1/2071,26.7965
8/1/2071,26.3735
9/1/2071,21.083
10/1/2071,12.3865
11/1/2071,7.079
12/1/2071,2.1255
1/1/2072,6.031
2/1/2072,5.582
3/1/2072,3.4625
4/1/2072,10.5275
5/1/2072,14.4815
6/1/2072,24.6155
7/1/2072,27.468
8/1/2072,26.9155
9/1/2072,21.855
10/1/2072,13.5035
11/1/2072,8.637
12/1/2072,3.6245
1/1/2073,2.031
2/1/2073,1.238
3/1/2073,8.4225
4/1/2073,10.2195
5/1/2073,17.1215
6/1/2073,21.6065
7/1/2073,26.347
8/1/2073,26.608
9/1/2073,21.257
10/1/2073,12.7805
11/1/2073,7.009
12/1/2073,-1.605
1/1/2074,0.5445
2/1/2074,7.367
3/1/2074,12.576
4/1/2074,12.0735
5/1/2074,16.82
6/1/2074,21.531
7/1/2074,25.6815
8/1/2074,24.9395
9/1/2074,18.294
10/1/2074,13.865
11/1/2074,3.549
12/1/2074,0.2895
1/1/2075,2.218
2/1/2075,3.694
3/1/2075,4.3685
4/1/2075,12.457
5/1/2075,15.5705
6/1/2075,20.717
7/1/2075,26.5015
8/1/2075,24.6835
9/1/2075,21.508
10/1/2075,14.3895
11/1/2075,3.251
12/1/2075,-1.905
1/1/2076,-2.1705
2/1/2076,1.696
3/1/2076,8.3935
4/1/2076,13.034
5/1/2076,16.3415
6/1/2076,24.0115
7/1/2076,27.6795
8/1/2076,27.4565
9/1/2076,18.376
10/1/2076,13.8905
11/1/2076,4.344
12/1/2076,0.7135
1/1/2077,-1.172
2/1/2077,4.299
3/1/2077,5.2725
4/1/2077,9.746
5/1/2077,15.6595
6/1/2077,20.046
7/1/2077,26.846
8/1/2077,25.715
9/1/2077,20.9105
10/1/2077,16.1335
11/1/2077,6.7595
12/1/2077,1.7545
1/1/2078,1.7695
2/1/2078,6.493
3/1/2078,5.837
4/1/2078,14.148
5/1/2078,21.4325
6/1/2078,23.0295
7/1/2078,27.806
8/1/2078,26.493
9/1/2078,21.5965
10/1/2078,14.3455
11/1/2078,7.2745
12/1/2078,2.04
1/1/2079,-2.162
2/1/2079,0.8725
3/1/2079,4.1225
4/1/2079,10.0295
5/1/2079,12.643
6/1/2079,19.8195
7/1/2079,25.117
8/1/2079,24.823
9/1/2079,19.9735
10/1/2079,13.2345
11/1/2079,6.881
